subjectid,flanker_rt,flanker_accuracy,flanker_error_rate,stroop_rt,stroop_accuracy,stroop_error_rate,sart_rt,sart_accuracy,sart_error_rate,stroop_rt_std,stroop_rt_mean_recalc,stroop_rt_median,stroop_congruent_rt,stroop_incongruent_rt,stroop_interference,flanker_rt_std,flanker_rt_mean_recalc,flanker_rt_median,flanker_congruent_rt,flanker_incongruent_rt,flanker_interference
37,504.3241379310345,0.993103448275862,0.0068965517241379,934.043795620438,0.9927007299270072,0.0072992700729926,465.32850241545896,0.9468599033816424,0.0531400966183575,446.78721612712957,956.2589928057554,869.0,908.5492957746479,1006.0735294117648,97.52423363711682,146.3270590060437,504.7361111111111,448.5,468.4189189189189,543.1285714285714,74.70965250965247
38,440.64827586206894,0.9448275862068966,0.0551724137931034,678.9071428571428,0.95,0.05,354.96634615384613,0.9423076923076924,0.0576923076923077,239.10404767388422,679.421052631579,616.0,609.2727272727273,748.5223880597015,139.24966078697423,91.47792766270605,441.2992700729927,425.0,424.87142857142857,458.46268656716416,33.59125799573559
39,354.21379310344827,0.9724137931034482,0.0275862068965517,654.8561151079136,0.9640287769784172,0.0359712230215827,308.1706161137441,0.943127962085308,0.0568720379146919,305.83061516815053,671.4222222222222,572.0,589.6865671641791,751.9558823529412,162.2693151887621,47.00417752888749,355.0851063829787,345.0,335.09722222222223,375.94202898550725,40.84480676328502
41,509.151724137931,0.986206896551724,0.0137931034482758,650.3785714285714,0.9928571428571428,0.0071428571428571,268.51851851851853,0.8888888888888888,0.1111111111111111,150.8526546248394,651.5611510791367,634.0,640.3428571428572,662.9420289855072,22.599171842650094,121.13088834275995,510.3986013986014,483.0,462.2083333333333,559.2676056338029,97.05927230046956
42,842.8206896551724,0.7448275862068966,0.2551724137931034,720.6496350364963,0.9562043795620438,0.0437956204379561,400.39130434782606,0.9130434782608696,0.0869565217391304,366.4891884026391,754.0746268656717,620.0,758.8805970149253,749.2686567164179,-9.61194029850742,224.3661199094906,569.2222222222222,498.5,546.5686274509804,589.4912280701755,42.92260061919501
43,471.7448275862069,0.986206896551724,0.0137931034482758,872.9928057553957,0.9640287769784172,0.0359712230215827,349.3942307692308,0.9567307692307692,0.0432692307692307,335.37761659935677,877.5407407407407,776.0,817.2058823529412,938.776119402985,121.57023705004383,134.57826264197095,472.61538461538464,439.0,442.27777777777777,503.38028169014086,61.10250391236309
44,419.13793103448273,0.986206896551724,0.0137931034482758,917.5546875,0.84375,0.15625,313.52884615384613,0.9326923076923076,0.0673076923076922,464.2783506647568,949.3963963963964,836.0,775.4098360655738,1161.66,386.25016393442627,114.54976377011532,420.3916083916084,403.0,415.8493150684931,425.12857142857143,9.279256360078307
45,718.6551724137931,0.8,0.1999999999999999,653.3453237410072,0.920863309352518,0.0791366906474819,335.0979020979021,0.9090909090909092,0.0909090909090909,247.25697077424664,649.578125,617.5,617.2089552238806,685.1311475409836,67.92219231710305,213.02528655923263,508.0344827586207,445.5,514.0370370370371,502.80645161290323,-11.230585424133835
46,426.096551724138,0.986206896551724,0.0137931034482758,707.1942446043165,0.974820143884892,0.0251798561151078,356.2243436754177,0.935560859188544,0.0644391408114558,294.5002142817951,715.6703296703297,659.0,714.5111111111111,716.804347826087,2.293236714975933,110.64565889768987,426.35664335664336,414.0,397.06206896551726,456.4822695035461,59.42020053802884
47,324.36551724137934,0.9310344827586208,0.0689655172413793,628.5579710144928,0.9347826086956522,0.0652173913043477,274.0240963855422,0.9397590361445785,0.0602409638554216,286.57197382718033,650.8931297709923,586.0,593.9076923076923,707.0151515151515,113.10745920745921,45.21477155323671,325.3407407407407,320.0,313.4225352112676,338.5625,25.139964788732414
48,589.751724137931,0.9586206896551724,0.0413793103448275,613.4,0.8071428571428572,0.1928571428571428,394.7525252525252,0.9191919191919192,0.0808080808080807,173.96814494360768,589.6814159292036,558.0,560.9655172413793,619.9636363636364,58.998119122257094,212.44391091571248,584.6978417266187,541.0,515.3194444444445,659.2537313432836,143.9342868988391
49,479.3517241379311,1.0,0.0,736.2666666666667,0.9777777777777776,0.0222222222222222,269.8265895953757,0.907514450867052,0.0924855491329479,380.8514604625129,762.9703703703703,618.0,701.223880597015,823.8088235294117,122.58494293239676,73.06642060429242,479.35172413793106,471.0,442.65277777777777,515.5479452054794,72.89516742770167
50,382.21379310344827,0.993103448275862,0.0068965517241379,790.9492753623189,0.9855072463768116,0.0144927536231883,316.6478873239437,0.9647887323943662,0.0352112676056337,335.3522070474666,807.268115942029,746.5,710.3943661971831,909.9253731343283,199.5310069371452,68.35537054399367,382.31944444444446,366.5,363.6619718309859,400.4657534246575,36.8037815936716
51,407.8712643678161,0.9540229885057472,0.0459770114942529,673.9734939759036,0.9590361445783132,0.0409638554216867,338.021207177814,0.933115823817292,0.066884176182708,311.77887419853965,684.7531172069826,586.0,643.9803921568628,726.9746192893401,82.99422713247736,65.05827065785431,408.52289156626506,398.0,390.4139534883721,427.99,37.57604651162791
